lat,lon
43.273099207030086,-75.17002467399053
40.81153378239417,-72.98389535612291
42.88600987512724,-77.22753508340433
43.193009334890746,-73.30065734205326
43.37010280557692,-73.71615416462258
41.32605651230095,-74.20884268496461
42.72741149830433,-73.7739335622424
41.01986217102029,-72.15397993338931
42.60823398045538,-76.16676265006058
42.62043158322689,-73.87460715788235
43.49850183470562,-74.39256077257589
43.32576387666036,-78.55457734056415
42.99486762593621,-78.21292955929397
40.888969381208355,-73.80588088855943
42.46977246028027,-77.15593917789664
41.0314828338866,-73.75765466898235
40.68588649668797,-73.71494291533227
40.67973123314529,-73.36903511044896
41.59384117765875,-74.50638626754798
42.94579347499832,-78.80340222170103
43.11879764112755,-74.14303588478634
42.72950528623403,-74.50833487875718
42.349016292770195,-76.95256307237277
41.119767468452764,-74.0138873111732
42.17820139651164,-76.8369331417244
40.651004765956905,-73.46683105319391
42.31563628351201,-74.43303848776247
40.76441985546903,-73.51988839133774
43.06295585975329,-77.49164817041284
41.4740990078168,-74.35989016678553
41.29081583986493,-73.92017054133933
44.58580500092087,-73.53936797128789
43.18657324033937,-73.49957091861697
42.60080009996295,-76.16278445627037
42.178829332808235,-76.06654882457458
40.59144958560181,-73.63439781021168
43.02568479646434,-76.09229918993259
42.20990055003515,-79.46894287027698
43.1190596739884,-77.55950818477103
43.149002043864826,-77.5951261706702
40.83441660925694,-73.24176313635365
40.79732851464151,-73.18383947569707
44.7272563674339,-73.91330251107635
43.06936031505313,-78.06336965569317
42.88206311522918,-78.84565108851491
41.01518146374199,-73.67215867530962
42.673626830155676,-76.93933098567662
44.42822789352294,-73.57370456480733
43.847545022489776,-75.38329371516434
43.100817944259944,-73.57445857370048
40.90982490665808,-73.80621115976373
42.811452229167806,-73.78237670457631
42.47685556690803,-74.98161522870899
44.755932583642775,-74.25730477970107
43.307976757426005,-78.826017672588
40.69155299710941,-73.53198021429591
42.849167836439115,-73.8149816264431
43.24250052701869,-77.593025561051
42.22873684442909,-77.38599962359419
40.664371232590234,-73.70008081753811
40.83532327970346,-73.57159731349395
40.70466223980693,-73.58722997868789
42.46906712738313,-76.4665226578171
40.85172094214615,-72.50993092801545
42.15746941974132,-79.39295581938778
42.009621784013866,-76.52920386293711
42.98147126779016,-78.9114994295954
44.90712065421369,-73.79307441592078
40.73304242465008,-73.20435942201088
41.963285625250094,-73.75217429949089
41.861014088282836,-75.05669864026146
40.670596610485084,-73.64420933586474
42.87117129345714,-76.10680976279195
40.83282602024346,-73.31479944538486
44.1103924259476,-73.4485613001427
42.11314051402167,-73.95687031840684
41.71850750804342,-74.39408385504223
40.6770002695239,-73.39519400827129
40.67336216610898,-73.54394122938919
43.037350481629545,-76.16458810368678
42.555771585725566,-79.14098132033264
43.119765858877216,-75.40273643839654
40.68895546899851,-73.65541964314033
44.31667521760454,-74.12107699945507
44.6820037002502,-73.94950793935058
